Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NC_009674	14954	14954	1.00	0	0.00	14954	1.00	3	14.50	14.00	112
NC_012659	14954	14954	1.00	0	0.00	14954	1.00	3	14.80	14.00	145
NC_014335	14954	14954	1.00	0	0.00	14954	1.00	3	14.83	14.00	158
NC_005957	14954	14954	1.00	3	0.00	14951	1.00	1	14.84	14.00	216
NC_007530	14954	14954	1.00	0	0.00	14954	1.00	4	14.60	14.00	166
NC_011969	14954	14954	1.00	0	0.00	14954	1.00	3	14.53	14.00	211
NC_003997	14954	14954	1.00	1	0.00	14953	1.00	1	14.65	14.00	149
NC_012472	14954	14954	1.00	0	0.00	14954	1.00	2	14.80	14.00	220
NC_010184	14954	14954	1.00	0	0.00	14954	1.00	2	14.94	14.00	381
NC_012581	14954	14954	1.00	0	0.00	14954	1.00	2	14.75	14.00	142
NC_008600	14954	14954	1.00	0	0.00	14954	1.00	2	14.97	14.00	177
NC_003909	14954	14954	1.00	0	0.00	14954	1.00	3	14.76	14.00	401
NC_011658	14954	14954	1.00	0	0.00	14954	1.00	4	14.97	14.00	295
NC_011773	14954	14954	1.00	0	0.00	14954	1.00	2	14.71	14.00	154
NC_006274	14954	14954	1.00	0	0.00	14954	1.00	4	14.75	14.00	164
NC_004722	14954	14954	1.00	0	0.00	14954	1.00	2	14.62	14.00	190
NC_014171	14954	14954	1.00	0	0.00	14954	1.00	2	15.01	14.00	203
NC_005945	14954	14954	1.00	0	0.00	14954	1.00	4	14.86	14.00	158
NC_011772	14954	14954	1.00	0	0.00	14954	1.00	2	14.79	14.00	221
NC_011725	14954	14954	1.00	0	0.00	14954	1.00	4	14.89	14.00	209
NC_016771	14954	14954	1.00	0	0.00	14954	1.00	2	14.62	14.00	271
NC_016779	14954	14954	1.00	0	0.00	14954	1.00	2	14.84	14.00	173
NC_018491	14954	14954	1.00	0	0.00	14954	1.00	3	14.84	14.00	281
NC_017729	14954	14954	1.00	0	0.00	14954	1.00	2	14.41	14.00	165
NC_022781	14954	14954	1.00	0	0.00	14954	1.00	2	15.02	14.00	228
NC_017200	14954	14954	1.00	0	0.00	14954	1.00	2	15.01	14.00	256
NC_018693	14954	14954	1.00	0	0.00	14954	1.00	2	14.60	14.00	302
NC_017208	14954	14954	1.00	0	0.00	14954	1.00	3	14.87	14.00	212
NC_018508	14954	14954	1.00	0	0.00	14954	1.00	2	14.80	14.00	189
NC_020376	14954	14954	1.00	0	0.00	14954	1.00	2	14.50	14.00	198
NC_018877	14954	14954	1.00	0	0.00	14954	1.00	2	14.94	14.00	223
NZ_CP001970	14954	14954	1.00	0	0.00	14954	1.00	3	14.79	14.00	148
NC_020238	14954	14954	1.00	0	0.00	14954	1.00	3	14.83	14.00	182
NZ_CP001974	14954	14954	1.00	0	0.00	14954	1.00	3	14.73	14.00	150
NC_018500	14954	14954	1.00	10	0.00	14944	1.00	1	14.75	14.00	214
NZ_CP004858	14954	14954	1.00	0	0.00	14954	1.00	3	14.87	14.00	182
NZ_CP006742	14954	14954	1.00	0	0.00	14954	1.00	4	14.56	14.00	129
NZ_CP004870	14954	14954	1.00	0	0.00	14954	1.00	4	14.55	14.00	187
NZ_AP014864	14954	14954	1.00	0	0.00	14954	1.00	3	15.08	14.00	172
NC_022873	14954	14954	1.00	0	0.00	14954	1.00	3	14.37	14.00	192
NZ_CP007607	14954	14954	1.00	0	0.00	14954	1.00	3	15.13	14.00	195
NZ_CP007618	14954	14954	1.00	0	0.00	14954	1.00	4	14.58	14.00	159
NZ_CP007626	14954	14954	1.00	0	0.00	14954	1.00	3	14.48	14.00	292
NZ_CP007666	14954	14954	1.00	0	0.00	14954	1.00	2	14.66	14.00	181
NZ_CP008846	14954	14954	1.00	0	0.00	14954	1.00	3	14.86	14.00	143
NZ_CP009315	14954	14954	1.00	0	0.00	14954	1.00	3	14.72	14.00	156
NZ_CP009300	14954	14954	1.00	0	0.00	14954	1.00	3	14.83	14.00	187
NZ_CP009318	14954	14954	1.00	0	0.00	14954	1.00	2	14.79	14.00	222
NZ_CP009325	14954	14954	1.00	0	0.00	14954	1.00	3	14.93	14.00	143
NZ_CP009328	14954	14954	1.00	0	0.00	14954	1.00	4	14.70	14.00	162
NZ_CP009341	14954	14954	1.00	0	0.00	14954	1.00	3	14.96	14.00	144
NZ_CP009335	14954	14954	1.00	0	0.00	14954	1.00	4	14.81	14.00	223
NZ_CP009331	14954	14954	1.00	0	0.00	14954	1.00	3	14.64	14.00	155
NZ_CP009351	14954	14954	1.00	0	0.00	14954	1.00	3	14.89	14.00	177
NZ_CP009369	14954	14954	1.00	1	0.00	14953	1.00	1	14.83	14.00	247
NZ_CP009464	14954	14954	1.00	0	0.00	14954	1.00	3	14.62	14.00	169
NZ_CP009476	14954	14954	1.00	0	0.00	14954	1.00	3	14.89	14.00	167
NZ_CP009541	14954	14954	1.00	0	0.00	14954	1.00	3	14.69	14.00	164
NZ_CP009544	14954	14954	1.00	0	0.00	14954	1.00	2	14.96	14.00	121
